Time (s),SE1,SE2,voltage diff
2104-07-08T03:55:09.7,-600.9,-620.1,-3.87
2104-07-08T03:55:09.9,-601,-620.1,-3.916
2104-07-08T03:55:10,-601,-620.1,-3.89
2104-07-08T03:55:10.1,-601,-620.2,-3.841
2104-07-08T03:55:10.2,-601,-620.2,-3.85
2104-07-08T03:55:10.3,-601,-620.2,-3.841
2104-07-08T03:55:10.4,-601,-620.2,-3.832
2104-07-08T03:55:10.6,-600.9,-620.2,-3.762
2104-07-08T03:55:10.7,-601,-620.2,-3.836
2104-07-08T03:55:10.8,-601,-620.2,-3.807
2104-07-08T03:55:10.9,-600.9,-620.2,-3.768
2104-07-08T03:55:11,-601,-620.1,-3.807
2104-07-08T03:55:11.1,-600.9,-620.1,-3.776
2104-07-08T03:55:11.3,-600.9,-620.1,-3.774
2104-07-08T03:55:11.4,-601,-620.1,-3.851
2104-07-08T03:55:11.5,-601.1,-620.1,-3.926
2104-07-08T03:55:11.6,-601.2,-620.2,-3.948
2104-07-08T03:55:11.7,-601.2,-620.2,-3.949
2104-07-08T03:55:11.9,-601.2,-620.2,-3.927
2104-07-08T03:55:12,-601.3,-620.1,-4.04
2104-07-08T03:55:12.1,-601.2,-620.1,-3.992
2104-07-08T03:55:12.2,-601.2,-620.1,-3.943
2104-07-08T03:55:12.3,-601.2,-620.1,-3.935
2104-07-08T03:55:12.4,-601.3,-620.2,-4.008
2104-07-08T03:55:12.6,-601.2,-620.1,-3.951
2104-07-08T03:55:12.7,-601.3,-620.1,-4.007
2104-07-08T03:55:12.8,-601.3,-620.1,-3.969
2104-07-08T03:55:12.9,-601.3,-620.1,-3.961
2104-07-08T03:55:13,-601.3,-620.2,-3.974
2104-07-08T03:55:13.2,-601.3,-620.1,-3.941
2104-07-08T03:55:13.3,-601.3,-620.1,-3.994
2104-07-08T03:55:13.4,-601.3,-620.1,-3.93
2104-07-08T03:55:13.5,-601.2,-620.1,-3.88
2104-07-08T03:55:13.6,-601.2,-620.1,-3.909
2104-07-08T03:55:13.7,-601.2,-620.1,-3.859
2104-07-08T03:55:13.8,-601.3,-620.1,-3.975
2104-07-08T03:55:14,-601.3,-620,-4.012
2104-07-08T03:55:14.1,-601.3,-620,-4.064
2104-07-08T03:55:14.2,-601.3,-620,-4.024
2104-07-08T03:55:14.4,-601.3,-620,-4.021
2104-07-08T03:55:14.5,-601.3,-620,-4
2104-07-08T03:55:14.6,-601.4,-620,-4.118
2104-07-08T03:55:14.7,-601.5,-620,-4.136
2104-07-08T03:55:14.8,-601.4,-620,-4.048
2104-07-08T03:55:15,-601.3,-620,-4.017
2104-07-08T03:55:15.1,-601.4,-620,-4.094
2104-07-08T03:55:15.2,-601.4,-620.1,-4.092
2104-07-08T03:55:15.4,-601.5,-620.1,-4.14
2104-07-08T03:55:15.5,-601.5,-620.1,-4.144
2104-07-08T03:55:15.6,-601.6,-620.1,-4.216
2104-07-08T03:55:15.7,-601.7,-620.2,-4.256
2104-07-08T03:55:15.8,-601.8,-620.2,-4.295
2104-07-08T03:55:15.9,NAN,-634.9,NAN
2104-07-08T03:55:16.1,NAN,-969,NAN
2104-07-08T03:55:16.2,NAN,-1024,NAN
2104-07-08T03:55:16.3,NAN,-1039,-954
2104-07-08T03:55:16.4,NAN,-1039,-822
2104-07-08T03:55:16.5,NAN,-1031,-722
2104-07-08T03:55:16.7,NAN,-1007,-583.6
2104-07-08T03:55:16.8,NAN,-992,-536.6
2104-07-08T03:55:16.9,NAN,-976,-499.4
2104-07-08T03:55:17,NAN,-961,-472
2104-07-08T03:55:17.1,NAN,-946,-407.5
2104-07-08T03:55:17.3,NAN,-910,-213.1
2104-07-08T03:55:17.4,-1024,-889,-155.5
2104-07-08T03:55:17.5,-958,-867,-113.7
2104-07-08T03:55:17.6,-905,-846,-83.2
2104-07-08T03:55:17.7,-862,-826,-60.97
2104-07-08T03:55:17.8,-826,-806,-44.6
2104-07-08T03:55:18,-768.2,-770.3,-22.86
2104-07-08T03:55:18.1,-746.7,-755,-16.77
2104-07-08T03:55:18.2,-728.6,-741,-12.47
2104-07-08T03:55:18.3,-712.8,-728.4,-9.24
2104-07-08T03:55:18.4,-699.5,-716.9,-7.154
2104-07-08T03:55:18.6,-677.7,-697.3,-4.583
2104-07-08T03:55:18.7,-668.9,-689,-3.876
2104-07-08T03:55:18.8,-661,-681.6,-3.344
2104-07-08T03:55:18.9,-654.2,-674.9,-3.052
2104-07-08T03:55:19,-648.3,-669,-2.92
2104-07-08T03:55:19.1,-643.1,-663.7,-2.878
2104-07-08T03:55:19.3,-634.4,-654.7,-2.859
2104-07-08T03:55:19.4,-630.7,-650.9,-2.912
2104-07-08T03:55:19.5,-627.5,-647.5,-3.037
2104-07-08T03:55:19.6,-624.6,-644.5,-3.056
2104-07-08T03:55:19.7,-622,-641.8,-3.067
2104-07-08T03:55:19.9,-617.8,-637.2,-3.272
2104-07-08T03:55:20,-616,-635.3,-3.354
2104-07-08T03:55:20.1,-614.5,-633.6,-3.455
2104-07-08T03:55:20.2,-613.1,-632.1,-3.524
2104-07-08T03:55:20.3,-611.8,-630.8,-3.531
2104-07-08T03:55:20.4,-610.6,-629.6,-3.558
2104-07-08T03:55:20.5,-609.7,-628.5,-3.678
2104-07-08T03:55:20.7,-608.2,-626.7,-3.811
2104-07-08T03:55:20.8,-607.5,-626,-3.875
2104-07-08T03:55:20.9,-606.9,-625.3,-3.912
2104-07-08T03:55:21,-606.3,-624.7,-3.892
2104-07-08T03:55:21.1,-605.8,-624.2,-3.908
2104-07-08T03:55:21.3,-605,-623.3,-3.982
2104-07-08T03:55:21.4,-604.7,-622.9,-3.988
2104-07-08T03:55:21.5,-604.5,-622.5,-4.131
2104-07-08T03:55:21.6,-604.2,-622.3,-4.118
2104-07-08T03:55:21.7,-604,-622,-4.153
2104-07-08T03:55:21.9,-603.7,-621.6,-4.197
2104-07-08T03:55:22,-603.5,-621.4,-4.201
2104-07-08T03:55:22.1,-603.4,-621.2,-4.249
2104-07-08T03:55:22.2,-603.3,-621.1,-4.25
2104-07-08T03:55:22.3,-603.1,-621,-4.204
2104-07-08T03:55:22.5,-602.9,-620.8,-4.188
2104-07-08T03:55:22.6,-602.8,-620.7,-4.183
2104-07-08T03:55:22.7,-602.8,-620.6,-4.182
2104-07-08T03:55:22.8,-602.7,-620.5,-4.178
2104-07-08T03:55:22.9,-602.7,-620.5,-4.224
2104-07-08T03:55:23,-602.6,-620.4,-4.184
2104-07-08T03:55:23.1,-602.6,-620.3,-4.256
2104-07-08T03:55:23.3,-602.4,-620.2,-4.167
2104-07-08T03:55:23.4,-602.4,-620.2,-4.168
2104-07-08T03:55:23.5,-602.4,-620.1,-4.183
2104-07-08T03:55:23.6,-602.3,-620.1,-4.147
2104-07-08T03:55:23.7,-602.4,-620.1,-4.209
2104-07-08T03:55:23.8,-602.3,-620.1,-4.176
2104-07-08T03:55:24,-602.3,-620,-4.164
2104-07-08T03:55:24.1,-602.3,-620,-4.207
2104-07-08T03:55:24.2,-602.3,-620,-4.238
2104-07-08T03:55:24.3,-602.3,-620,-4.248
2104-07-08T03:55:24.4,-602.3,-620,-4.236
2104-07-08T03:55:24.6,-602.3,-619.9,-4.213
2104-07-08T03:55:24.7,-602.3,-619.9,-4.22
2104-07-08T03:55:24.8,-602.3,-619.9,-4.254
2104-07-08T03:55:24.9,-602.3,-619.9,-4.27
2104-07-08T03:55:25,-602.4,-619.9,-4.396
2104-07-08T03:55:25.1,-602.4,-619.9,-4.371
2104-07-08T03:55:25.3,-602.3,-619.8,-4.242
2104-07-08T03:55:25.4,-602.3,-619.9,-4.278
2104-07-08T03:55:25.5,-602.4,-619.9,-4.293
2104-07-08T03:55:25.6,-602.3,-619.9,-4.284
2104-07-08T03:55:25.7,-602.4,-619.8,-4.367
2104-07-08T03:55:25.8,-602.5,-619.8,-4.42
2104-07-08T03:55:26,-602.4,-619.8,-4.369
2104-07-08T03:55:26.1,-602.4,-619.8,-4.317
2104-07-08T03:55:26.2,-602.4,-619.8,-4.345
2104-07-08T03:55:26.3,-602.4,-619.8,-4.338
2104-07-08T03:55:26.4,-602.3,-619.8,-4.289
2104-07-08T03:55:26.5,-602.4,-619.8,-4.355
2104-07-08T03:55:26.6,-602.4,-619.8,-4.38
2104-07-08T03:55:26.8,-602.5,-619.8,-4.406
2104-07-08T03:55:26.9,-602.4,-619.8,-4.361
2104-07-08T03:55:27,-602.4,-619.8,-4.313
2104-07-08T03:55:27.1,-602.4,-619.8,-4.346
2104-07-08T03:55:27.2,-602.3,-619.8,-4.301
2104-07-08T03:55:27.3,-602.4,-619.8,-4.336
2104-07-08T03:55:27.4,-602.4,-619.8,-4.327
2104-07-08T03:55:27.6,-602.4,-619.8,-4.354
2104-07-08T03:55:27.7,-602.3,-619.8,-4.314
2104-07-08T03:55:27.8,-602.3,-619.8,-4.288
2104-07-08T03:55:27.9,-602.3,-619.8,-4.246
2104-07-08T03:55:28,-602.2,-619.8,-4.197
2104-07-08T03:55:28.1,-602.1,-619.7,-4.181
2104-07-08T03:55:28.3,-602.2,-619.8,-4.222
2104-07-08T03:55:28.4,-602.3,-619.8,-4.264
2104-07-08T03:55:28.5,-602.3,-619.8,-4.267
2104-07-08T03:55:28.6,-602.2,-619.8,-4.262
2104-07-08T03:55:28.7,-602.3,-619.7,-4.309
2104-07-08T03:55:28.9,-602.2,-619.7,-4.265
2104-07-08T03:55:29,-602.2,-619.7,-4.242
2104-07-08T03:55:29.1,-602.1,-619.7,-4.206
2104-07-08T03:55:29.2,-602.2,-619.7,-4.255
2104-07-08T03:55:29.4,-602.1,-619.7,-4.242
2104-07-08T03:55:29.6,-602.2,-619.7,-4.26
2104-07-08T03:55:29.8,-602.1,-619.7,-4.227
2104-07-08T03:55:29.9,-602.1,-619.7,-4.169
2104-07-08T03:55:30.1,-602,-619.7,-4.182
2104-07-08T03:55:30.2,-602.1,-619.7,-4.276
2104-07-08T03:55:30.3,-602.1,-619.7,-4.218
2104-07-08T03:55:30.4,-602.1,-619.7,-4.222
2104-07-08T03:55:30.5,-602.1,-619.7,-4.202
2104-07-08T03:55:30.7,-602,-619.7,-4.156
2104-07-08T03:55:30.8,-601.9,-619.7,-4.145
2104-07-08T03:55:30.9,-602,-619.6,-4.171
2104-07-08T03:55:31,-602,-619.6,-4.28
2104-07-08T03:55:31.1,-602,-619.6,-4.227
2104-07-08T03:55:31.3,-602,-619.6,-4.282
2104-07-08T03:55:31.4,-602.1,-619.6,-4.318
2104-07-08T03:55:31.5,-602,-619.6,-4.267
2104-07-08T03:55:31.6,-602,-619.7,-4.266
2104-07-08T03:55:31.7,-602.1,-619.7,-4.282
2104-07-08T03:55:31.9,-602.3,-619.8,-4.425
2104-07-08T03:55:32,-602.3,-619.8,-4.376
2104-07-08T03:55:32.1,-602.2,-619.8,-4.269
2104-07-08T03:55:32.2,-602.1,-619.8,-4.237
2104-07-08T03:55:32.5,-602,-619.8,-4.134
2104-07-08T03:55:32.6,-602,-619.8,-4.175
2104-07-08T03:55:32.7,-602.1,-619.8,-4.21
2104-07-08T03:55:32.9,-602,-619.9,-4.161
2104-07-08T03:55:33,-602,-619.8,-4.222
2104-07-08T03:55:33.1,-602,-619.8,-4.255
2104-07-08T03:55:33.2,-601.9,-619.8,-4.173
2104-07-08T03:55:33.3,-601.9,-619.7,-4.226
2104-07-08T03:55:33.4,-602.2,-619.9,-4.299
2104-07-08T03:55:33.5,-602.8,-620,-4.609
2104-07-08T03:55:33.7,-602.4,-619.9,-4.31
2104-07-08T03:55:33.8,-602.6,-619.9,-4.393
2104-07-08T03:55:33.9,-602.4,-619.9,-4.28
2104-07-08T03:55:34,-602.5,-619.9,-4.316
2104-07-08T03:55:34.1,-603,-620,-4.899
2104-07-08T03:55:34.2,-602.7,-619.9,-4.3
2104-07-08T03:55:34.4,NAN,-664.5,NAN
2104-07-08T03:55:34.5,NAN,-810,NAN
2104-07-08T03:55:34.6,NAN,-844,-742
2104-07-08T03:55:34.8,NAN,-922,NAN
2104-07-08T03:55:34.9,NAN,-949,-921
2104-07-08T03:55:35,NAN,-960,-789.1
2104-07-08T03:55:35.1,NAN,-963,-687
2104-07-08T03:55:35.2,NAN,-961,-606.7
2104-07-08T03:55:35.4,NAN,-946,-492.9
2104-07-08T03:55:35.5,NAN,-934,-352.6
2104-07-08T03:55:35.6,NAN,-916,-254.3
2104-07-08T03:55:35.7,NAN,-896,-184.9
2104-07-08T03:55:35.8,-989,-875,-135.2
2104-07-08T03:55:35.9,-930,-854,-98.9
2104-07-08T03:55:36,-881,-833,-72.3
2104-07-08T03:55:36.2,-809,-794.8,-38.87
2104-07-08T03:55:36.3,-781,-777.6,-28.41
2104-07-08T03:55:36.4,-757.6,-761.8,-20.84
2104-07-08T03:55:36.5,-737.6,-747.3,-15.25
2104-07-08T03:55:36.6,-720.6,-734.1,-11.31
2104-07-08T03:55:36.7,-705.8,-722.1,-8.42
2104-07-08T03:55:36.8,-693.2,-711.3,-6.483
2104-07-08T03:55:37,-672.7,-692.8,-4.154
2104-07-08T03:55:37.1,-664.4,-684.9,-3.542
2104-07-08T03:55:37.2,-657,-677.9,-3.043
2104-07-08T03:55:37.3,-650.6,-671.5,-2.863
2104-07-08T03:55:37.4,-645,-665.9,-2.718
2104-07-08T03:55:37.6,-635.6,-656.4,-2.671
2104-07-08T03:55:37.7,-631.6,-652.4,-2.641
2104-07-08T03:55:37.8,-628.3,-648.8,-2.779
2104-07-08T03:55:37.9,-625.2,-645.6,-2.828
2104-07-08T03:55:38,-622.4,-642.8,-2.819
2104-07-08T03:55:38.1,-620.1,-640.3,-2.947
2104-07-08T03:55:38.3,-616.2,-636,-3.203
2104-07-08T03:55:38.4,-614.4,-634.2,-3.193
2104-07-08T03:55:38.5,-613,-632.6,-3.31
2104-07-08T03:55:38.6,-611.6,-631.2,-3.297
2104-07-08T03:55:38.7,-610.5,-630,-3.375
2104-07-08T03:55:38.8,-609.4,-628.9,-3.408
2104-07-08T03:55:38.9,-608.5,-627.9,-3.451
2104-07-08T03:55:39.1,-606.9,-626.2,-3.54
2104-07-08T03:55:39.2,-606.2,-625.5,-3.569
2104-07-08T03:55:39.3,-605.7,-624.9,-3.609
2104-07-08T03:55:39.4,-605.1,-624.3,-3.605
2104-07-08T03:55:39.5,-604.6,-623.8,-3.626
2104-07-08T03:55:39.7,-603.8,-623,-3.606
2104-07-08T03:55:39.8,-603.5,-622.6,-3.695
2104-07-08T03:55:39.9,-603.2,-622.3,-3.702
2104-07-08T03:55:40,-602.8,-622,-3.669
2104-07-08T03:55:40.1,-602.6,-621.7,-3.648
2104-07-08T03:55:40.2,-602.3,-621.5,-3.64
2104-07-08T03:55:40.3,-602.1,-621.3,-3.589
2104-07-08T03:55:40.5,-601.8,-621,-3.613
2104-07-08T03:55:40.6,-601.6,-620.8,-3.616
2104-07-08T03:55:40.7,-601.5,-620.6,-3.732
2104-07-08T03:55:40.8,-601.4,-620.6,-3.727
2104-07-08T03:55:40.9,-601.3,-620.5,-3.712
2104-07-08T03:55:41.1,-601.1,-620.3,-3.684
2104-07-08T03:55:41.2,-601.1,-620.2,-3.685
2104-07-08T03:55:41.3,-601,-620.2,-3.688
2104-07-08T03:55:41.4,-600.9,-620.1,-3.637
2104-07-08T03:55:41.5,-600.8,-620.1,-3.658
2104-07-08T03:55:41.6,-600.7,-620,-3.62
2104-07-08T03:55:41.7,-600.7,-620,-3.609
2104-07-08T03:55:41.9,-600.6,-620,-3.583
2104-07-08T03:55:42,-600.6,-619.9,-3.572
2104-07-08T03:55:42.1,-600.5,-619.9,-3.552
2104-07-08T03:55:42.2,-600.4,-619.8,-3.562
2104-07-08T03:55:42.4,-600.5,-619.7,-3.662
2104-07-08T03:55:42.5,-600.4,-619.7,-3.624
2104-07-08T03:55:42.6,-600.4,-619.7,-3.642
2104-07-08T03:55:42.7,-600.4,-619.7,-3.6
2104-07-08T03:55:42.8,-600.3,-619.7,-3.607
--- Plant wounded ---
2104-07-08T03:55:43,-600.3,-619.7,-3.589
2104-07-08T03:55:43.1,-600.3,-619.7,-3.655
2104-07-08T03:55:43.2,-600.3,-619.7,-3.62
2104-07-08T03:55:43.3,-600.2,-619.7,-3.598
2104-07-08T03:55:43.4,-600.3,-619.6,-3.679
2104-07-08T03:55:43.6,-600.2,-619.6,-3.633
2104-07-08T03:55:43.7,-600.2,-619.6,-3.616
2104-07-08T03:55:43.8,-600.3,-619.6,-3.67
--- Plant wounded ---
2104-07-08T03:55:43.9,-600.2,-619.6,-3.631
--- Plant wounded ---
2104-07-08T03:55:44,-600.3,-619.6,-3.688
2104-07-08T03:55:44.2,-600.2,-619.6,-3.62
2104-07-08T03:55:44.3,-600.2,-619.6,-3.635
--- Plant wounded ---
2104-07-08T03:55:44.4,-600.2,-619.6,-3.63
2104-07-08T03:55:44.6,-600.2,-619.7,-3.611
2104-07-08T03:55:44.7,-600.2,-619.7,-3.602
2104-07-08T03:55:44.8,-600.2,-619.7,-3.597
2104-07-08T03:55:44.9,-600.2,-619.6,-3.626
2104-07-08T03:55:45,-600.2,-619.6,-3.673
2104-07-08T03:55:45.2,-600.2,-619.6,-3.655
2104-07-08T03:55:45.3,-600.2,-619.6,-3.739
2104-07-08T03:55:45.4,-600.2,-619.6,-3.683
2104-07-08T03:55:45.5,-600.2,-619.6,-3.774
2104-07-08T03:55:45.6,-600.2,-619.5,-3.695
2104-07-08T03:55:45.8,-600.1,-619.6,-3.669
2104-07-08T03:55:45.9,-600.1,-619.6,-3.658
2104-07-08T03:55:46,-600.1,-619.6,-3.621
2104-07-08T03:55:46.2,-600.1,-619.6,-3.622
2104-07-08T03:55:46.3,-600.2,-619.7,-3.654
2104-07-08T03:55:46.4,-600.3,-619.7,-3.727
2104-07-08T03:55:46.5,-600.3,-619.7,-3.751
2104-07-08T03:55:46.6,-600.3,-619.7,-3.676
2104-07-08T03:55:46.8,-600.3,-619.7,-3.751
2104-07-08T03:55:46.9,-600.3,-619.7,-3.755
2104-07-08T03:55:47,-600.2,-619.6,-3.674
2104-07-08T03:55:47.1,-600.1,-619.6,-3.643
2104-07-08T03:55:47.3,-600.2,-619.7,-3.693
2104-07-08T03:55:47.4,-600.2,-619.7,-3.733
2104-07-08T03:55:47.5,-600.2,-619.7,-3.689
2104-07-08T03:55:47.6,-600.2,-619.7,-3.65
2104-07-08T03:55:47.8,-600.2,-619.7,-3.685
2104-07-08T03:55:47.9,-600.2,-619.7,-3.664
2104-07-08T03:55:48,-600.2,-619.7,-3.714
2104-07-08T03:55:48.1,-600.2,-619.7,-3.665
2104-07-08T03:55:48.2,-600.2,-619.7,-3.669
2104-07-08T03:55:48.4,-600.1,-619.7,-3.607
2104-07-08T03:55:48.5,-600.1,-619.7,-3.576
2104-07-08T03:55:48.6,-600.2,-619.7,-3.634
2104-07-08T03:55:48.7,-600.2,-619.7,-3.666
2104-07-08T03:55:48.8,-600.2,-619.7,-3.688
2104-07-08T03:55:48.9,-600.2,-619.7,-3.631
2104-07-08T03:55:49.1,-600,-619.7,-3.551
2104-07-08T03:55:49.2,-600,-619.6,-3.522
2104-07-08T03:55:49.3,-600.1,-619.6,-3.622
2104-07-08T03:55:49.4,-600,-619.7,-3.58
2104-07-08T03:55:49.5,-600.1,-619.7,-3.62
2104-07-08T03:55:49.6,-600,-619.6,-3.608
2104-07-08T03:55:49.8,-600.1,-619.7,-3.623
2104-07-08T03:55:49.9,-600.1,-619.7,-3.591
2104-07-08T03:55:50,-600.1,-619.7,-3.658
2104-07-08T03:55:50.1,-600.1,-619.7,-3.633
2104-07-08T03:55:50.2,-600.2,-619.7,-3.705
2104-07-08T03:55:50.4,-600.1,-619.7,-3.639
2104-07-08T03:55:50.5,-600.2,-619.7,-3.748
2104-07-08T03:55:50.6,-600.3,-619.7,-3.792
2104-07-08T03:55:50.7,-600.2,-619.7,-3.748
2104-07-08T03:55:50.8,-600.2,-619.8,-3.696
2104-07-08T03:55:50.9,-600.2,-619.8,-3.72
2104-07-08T03:55:51.1,-600.3,-619.7,-3.755
2104-07-08T03:55:51.2,-600.3,-619.7,-3.772
2104-07-08T03:55:51.3,-600.3,-619.8,-3.77
2104-07-08T03:55:51.4,-600.2,-619.8,-3.739
2104-07-08T03:55:51.5,-600.3,-619.7,-3.825
2104-07-08T03:55:51.7,-600.2,-619.7,-3.744
2104-07-08T03:55:51.8,-600.2,-619.7,-3.724
2104-07-08T03:55:51.9,-600.2,-619.7,-3.702
2104-07-08T03:55:52,-600.1,-619.7,-3.639
2104-07-08T03:55:52.1,-600.1,-619.8,-3.618
2104-07-08T03:55:52.3,-600.2,-619.7,-3.695
2104-07-08T03:55:52.4,-600.2,-619.8,-3.729
2104-07-08T03:55:52.5,-600.2,-619.8,-3.701
2104-07-08T03:55:52.6,-600.3,-619.8,-3.732
2104-07-08T03:55:52.7,-600.2,-619.8,-3.675
2104-07-08T03:55:52.8,-600.2,-619.8,-3.676
2104-07-08T03:55:53,-600.2,-619.8,-3.658
2104-07-08T03:55:53.1,-600.2,-619.8,-3.673
2104-07-08T03:55:53.2,-600.2,-619.7,-3.748
2104-07-08T03:55:53.3,-600.3,-619.7,-3.772
2104-07-08T03:55:53.4,-600.3,-619.8,-3.759
2104-07-08T03:55:53.5,-600.2,-619.8,-3.745
2104-07-08T03:55:53.7,-600.4,-619.9,-3.867
2104-07-08T03:55:53.8,-600.5,-620,-3.812
2104-07-08T03:55:53.9,-600.5,-619.9,-3.821
2104-07-08T03:55:54,-600.4,-619.9,-3.731
2104-07-08T03:55:54.1,-600.3,-619.9,-3.739
2104-07-08T03:55:54.2,-600.3,-619.8,-3.779
2104-07-08T03:55:54.4,-600.2,-619.7,-3.749
2104-07-08T03:55:54.5,-600.2,-619.7,-3.697
2104-07-08T03:55:54.6,-600.1,-619.7,-3.668
2104-07-08T03:55:54.7,-600.2,-619.7,-3.71
2104-07-08T03:55:54.8,-600.1,-619.7,-3.661
2104-07-08T03:55:55,-600,-619.7,-3.592
2104-07-08T03:55:55.1,-600.1,-619.7,-3.615
2104-07-08T03:55:55.2,-600.1,-619.7,-3.67
2104-07-08T03:55:55.3,-600.1,-619.7,-3.639
2104-07-08T03:55:55.4,-600.1,-619.7,-3.674
2104-07-08T03:55:55.6,-600.1,-619.7,-3.643
2104-07-08T03:55:55.7,-600.2,-619.7,-3.705
2104-07-08T03:55:55.8,-600.1,-619.7,-3.656
2104-07-08T03:55:55.9,-600.2,-619.8,-3.684
2104-07-08T03:55:56,-600.1,-619.8,-3.643
2104-07-08T03:55:56.2,-600.1,-619.7,-3.635
2104-07-08T03:55:56.3,-600.1,-619.7,-3.668
2104-07-08T03:55:56.4,-600.2,-619.8,-3.661
2104-07-08T03:55:56.5,-600.1,-619.8,-3.636
2104-07-08T03:55:56.7,-600.1,-619.8,-3.68
2104-07-08T03:55:56.8,-600.2,-619.8,-3.719
2104-07-08T03:55:56.9,-600.2,-619.8,-3.706
2104-07-08T03:55:57,-600.2,-619.8,-3.696
2104-07-08T03:55:57.2,-600.2,-619.8,-3.663
--- Plant wounded ---
2104-07-08T03:55:57.3,-600.1,-619.8,-3.636
2104-07-08T03:55:57.4,-600.1,-619.8,-3.647
2104-07-08T03:55:57.5,-600.2,-619.8,-3.686
2104-07-08T03:55:57.6,-600.1,-619.8,-3.635
2104-07-08T03:55:57.7,-600.1,-619.8,-3.661
2104-07-08T03:55:57.9,-600,-619.7,-3.615
2104-07-08T03:55:58,-600,-619.7,-3.59
2104-07-08T03:55:58.1,-600,-619.7,-3.58
2104-07-08T03:55:58.2,-600,-619.7,-3.61
2104-07-08T03:55:58.3,-600,-619.7,-3.59
2104-07-08T03:55:58.5,-600.1,-619.8,-3.664
2104-07-08T03:55:58.6,-600.1,-619.8,-3.631
2104-07-08T03:55:58.7,-600.1,-619.8,-3.624
2104-07-08T03:55:58.8,-600.2,-619.8,-3.644
2104-07-08T03:55:58.9,-600.1,-619.8,-3.577
2104-07-08T03:55:59,-600.1,-619.8,-3.587
2104-07-08T03:55:59.2,-600,-619.8,-3.563
2104-07-08T03:55:59.3,-551.8,-606.3,29.92
2104-07-08T03:55:59.4,-614,-634.2,-3.431
2104-07-08T03:55:59.7,-609.8,-630.1,-3.247
2104-07-08T03:55:59.8,-608.7,-629,-3.192
2104-07-08T03:56:00,-606.9,-627.2,-3.2
2104-07-08T03:56:00.1,-606.2,-626.4,-3.28
2104-07-08T03:56:00.2,-605.5,-625.7,-3.222
2104-07-08T03:56:00.4,-604.4,-624.6,-3.254
2104-07-08T03:56:00.5,-604,-624.1,-3.365
2104-07-08T03:56:00.6,-603.6,-623.6,-3.367
2104-07-08T03:56:00.8,-602.9,-622.9,-3.39
2104-07-08T03:56:00.9,-602.7,-622.6,-3.465
2104-07-08T03:56:01,-602.4,-622.3,-3.432
2104-07-08T03:56:01.1,-602.2,-622.1,-3.446
2104-07-08T03:56:01.2,-601.9,-621.9,-3.427
2104-07-08T03:56:01.3,-601.8,-621.7,-3.45
2104-07-08T03:56:01.4,-601.6,-621.5,-3.4
2104-07-08T03:56:01.6,-601.3,-621.2,-3.49
2104-07-08T03:56:01.7,-601.2,-621.1,-3.482
2104-07-08T03:56:01.8,-601.2,-621,-3.541
2104-07-08T03:56:01.9,-601,-620.9,-3.512
2104-07-08T03:56:02.1,-600.9,-620.7,-3.529
2104-07-08T03:56:02.2,-600.9,-620.6,-3.619
2104-07-08T03:56:02.3,-600.8,-620.6,-3.595
2104-07-08T03:56:02.4,-600.7,-620.5,-3.524
2104-07-08T03:56:02.5,-600.7,-620.5,-3.556
2104-07-08T03:56:02.6,-600.7,-620.4,-3.602
2104-07-08T03:56:02.8,-600.7,-620.4,-3.601
2104-07-08T03:56:02.9,-600.5,-620.3,-3.524
2104-07-08T03:56:03,-600.6,-620.3,-3.567
2104-07-08T03:56:03.1,-600.5,-620.3,-3.525
2104-07-08T03:56:03.2,-600.4,-620.3,-3.469
2104-07-08T03:56:03.3,-600.4,-620.3,-3.477
2104-07-08T03:56:03.4,-600.4,-620.3,-3.452
2104-07-08T03:56:03.6,-600.5,-620.2,-3.535
2104-07-08T03:56:03.7,-600.4,-620.2,-3.486
2104-07-08T03:56:03.8,-600.4,-620.2,-3.483
2104-07-08T03:56:03.9,-600.4,-620.2,-3.492
2104-07-08T03:56:04,-600.3,-620.2,-3.471
2104-07-08T03:56:04.2,-600.4,-620.2,-3.55
2104-07-08T03:56:04.3,-600.3,-620.2,-3.507
2104-07-08T03:56:04.4,-600.4,-620.1,-3.58
2104-07-08T03:56:04.5,-600.4,-620.1,-3.551
2104-07-08T03:56:04.6,-600.4,-620.1,-3.615
2104-07-08T03:56:04.7,-600.4,-620.1,-3.563
2104-07-08T03:56:04.9,-600.4,-620.1,-3.613
2104-07-08T03:56:05,-600.4,-620.2,-3.578
2104-07-08T03:56:05.1,-600.4,-620.2,-3.554
2104-07-08T03:56:05.3,-600.4,-620.1,-3.568
2104-07-08T03:56:05.4,-600.3,-620.1,-3.526
2104-07-08T03:56:05.5,-600.4,-620.1,-3.578
2104-07-08T03:56:05.6,-600.4,-620.2,-3.507
2104-07-08T03:56:05.7,-600.4,-620.2,-3.508
2104-07-08T03:56:05.8,-600.4,-620.2,-3.562
2104-07-08T03:56:06,-600.4,-620.2,-3.588
2104-07-08T03:56:06.1,-600.4,-620.2,-3.592
2104-07-08T03:56:06.2,-600.3,-620.1,-3.523
2104-07-08T03:56:06.3,-600.4,-620.1,-3.533
2104-07-08T03:56:06.4,-600.3,-620.1,-3.511
2104-07-08T03:56:06.5,-600.3,-620.2,-3.485
2104-07-08T03:56:06.6,-600.3,-620.1,-3.491
2104-07-08T03:56:06.8,-600.3,-620.1,-3.564
2104-07-08T03:56:06.9,-600.4,-620.1,-3.639
